0,,2,,6,,12,,20,,40,,60,,80,,100,,120,,160,,200,,400,,600,,800,,1000,,1200,,1400,,1600,,1800,,2000,,2200,,2400,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
466,0.0001434578444,466,-0.0007813118864,466,0.0003053028486,466,0.0003934378037,466,0.000551695528,466,0.0009387849132,466,0.0007067698753,466,-3.256332639E-005,466,0.0001553435868,466,-3.277040014E-005,466,0.0008918583626,466,0.0006206192775,466,-0.0002123165759,466,-0.0002442948171,466,-0.0005448166048,466,-0.000506293145,466,-0.0006114101852,466,-0.0001458170591,466,0.001381321112,466,-0.0002207512007,466,0.001390384161,466,0.0005413021427,466,0.002439134056,
465,-0.0001046184843,465,-0.0008001742535,465,0.0005072728381,465,0.0003488499497,465,0.0005107974284,465,0.0008655309211,465,0.0007162337424,465,-5.10441314E-005,465,0.0001312358072,465,-7.231937343E-005,465,0.001097293454,465,0.0005813736352,465,-0.0002945341985,465,-0.0002365333203,465,-0.0006962917978,465,-0.000400633493,465,-0.000631158764,465,-4.736873962E-005,465,0.001402226277,465,-0.0001682779548,465,0.001379529363,465,0.0009172536083,465,0.002321252134,
464,-1.190752869E-006,464,-0.00076379237,464,0.000127973195,464,0.000270851684,464,0.0004393517156,464,0.0009204443195,464,0.0007491125725,464,-0.0001712278026,464,6.18977574E-005,464,-0.0001768169313,464,0.001062675496,464,0.0003339797258,464,-0.0002514870139,464,-0.000372391165,464,-0.0005740817869,464,-0.0004523546086,464,-0.0005687563098,464,-9.468055214E-005,464,0.001327621751,464,-0.0002659745223,464,0.001383632305,464,0.000662072096,464,0.002357896417,
463,0.0003162345383,463,-0.0006516302237,463,0.0002495865629,463,0.0004075845645,463,0.000545267656,463,0.0009114947752,463,0.0006909799413,463,-1.827510823E-005,463,4.129008084E-005,463,-6.569361722E-005,463,0.0009985334473,463,0.0005971596111,463,-0.0002811341546,463,-0.0002755463647,463,-0.0006161664496,463,-0.0003811330243,463,-0.0005044315476,463,-0.0001350002276,463,0.001259702025,463,-0.0001547187567,463,0.001380438218,463,0.0009746641736,463,0.002259682165,
462,2.270258847E-005,462,-0.0007499933708,462,0.0003212082956,462,0.0003883595637,462,0.0004796211142,462,0.0008652715478,462,0.0006494984264,462,-0.000116885305,462,0.0001005009544,462,-0.0001333440305,462,0.0009559847531,462,0.0006264260737,462,-0.0001454547746,462,-0.0002011909091,462,-0.0004528200661,462,-0.0004502858792,462,-0.0007656529197,462,-0.0001348449587,462,0.001323337434,462,-0.000283928006,462,0.001304461388,462,0.0009252433665,462,0.002317114267,
461,0.0002178073773,461,-0.0006686889683,461,0.0003836959659,461,0.000447876926,461,0.0006401137798,461,0.00106638635,461,0.000815111096,461,0.0001009929038,461,0.0002797879861,461,-1.6307853E-005,461,0.00116773136,461,0.0007829534006,461,-2.013881567E-005,461,-6.740183017E-005,461,-0.0004874180304,461,-0.0003663907119,461,-0.000531475991,461,-1.667024299E-005,461,0.001391422935,461,-0.0002313071745,461,0.001541653881,461,0.001075287117,461,0.002374371747,
460,0.0003021425509,460,-0.0005826128181,460,0.0005714720464,460,0.0004515565233,460,0.0005657437723,460,0.000982862548,460,0.000816693122,460,0.0001787794026,460,0.0001944212418,460,9.894744289E-005,460,0.001151042175,460,0.0006162642385,460,-8.101552521E-005,460,-0.0002638014266,460,-0.0005110506318,460,-0.0004182193661,460,-0.0005441444227,460,-0.0001043596858,460,0.001353535801,460,-0.0001515100303,460,0.00137303723,460,0.000829712546,460,0.002385303611,
459,0.0001400397741,459,-0.0007641541306,459,0.0002471777843,459,0.0003607413091,459,0.0005901608383,459,0.0009097568109,459,0.000797864981,459,8.152256487E-005,459,0.0001561722311,459,-0.0001184897992,459,0.001120546483,459,0.0006537500885,459,-0.0002560920257,459,-0.0003349387844,459,-0.0006253686734,459,-0.0005768737756,459,-0.0009073900292,459,-0.0002110746573,459,0.001143048285,459,-0.0003526307701,459,0.001265153871,459,0.0007854689029,459,0.0022471142,
458,3.10383839E-005,458,-0.0006249034195,458,0.0002330362186,458,0.00031825513,458,0.0005378809874,458,0.0008953601937,458,0.000750046107,458,-8.645052731E-005,458,2.301323548E-005,458,-7.873797585E-005,458,0.0008760357741,458,0.0006353437784,458,-0.0002864631824,458,-0.0004047713883,458,-0.0009019136196,458,-0.0006210260908,458,-0.0008375865291,458,-0.0003808226611,458,0.001127268421,458,-0.0003197292972,458,0.001073496533,458,0.000752846594,458,0.002139117569,
457,0.0001202569692,457,-0.0007518539205,457,0.0003012877132,457,0.0004284428433,457,0.0005008456646,457,0.0009105349891,457,0.0007129408186,457,-0.0001032209766,457,9.335483628E-005,457,-0.0001031174543,457,0.0007325172774,457,0.0004959216458,457,-0.0004058058839,457,-0.0004848323297,457,-0.000794954889,457,-0.0006621757057,457,-0.0009220623178,457,-0.0004021334753,457,0.001154727768,457,-0.0004771785461,457,0.001045004348,457,0.0004344543559,457,0.002136281924,
